"segment [position] = [Nort West],    [Nort East],    [South East],    [South West]"

"segment:  6, 30 =     20.753099166846 -103.45536434247,    20.753099166846 -103.44575839955,    20.744115695095 -103.44575839955,    20.744115695095 -103.45536434247"
"segment:  6, 30 =     20.753099166846 -103.44575839955,    20.753099166846 -103.43615245662,    20.744115695095 -103.43615245662,    20.744115695095 -103.44575839955"
"segment:  6, 30 =     20.753099166846 -103.43615245662,    20.753099166846 -103.4265465137,    20.744115695095 -103.4265465137,    20.744115695095 -103.43615245662"
"segment:  6, 30 =     20.753099166846 -103.4265465137,    20.753099166846 -103.41694057078,    20.744115695095 -103.41694057078,    20.744115695095 -103.4265465137"
"segment:  6, 30 =     20.753099166846 -103.41694057078,    20.753099166846 -103.40733462786,    20.744115695095 -103.40733462786,    20.744115695095 -103.41694057078"
"segment:  6, 30 =     20.753099166846 -103.40733462786,    20.753099166846 -103.39772868494,    20.744115695095 -103.39772868494,    20.744115695095 -103.40733462786"
"segment:  6, 30 =     20.753099166846 -103.39772868494,    20.753099166846 -103.38812274201,    20.744115695095 -103.38812274201,    20.744115695095 -103.39772868494"
"segment:  6, 30 =     20.753099166846 -103.38812274201,    20.753099166846 -103.37851679909,    20.744115695095 -103.37851679909,    20.744115695095 -103.38812274201"
"segment:  6, 30 =     20.753099166846 -103.37851679909,    20.753099166846 -103.36891085617,    20.744115695095 -103.36891085617,    20.744115695095 -103.37851679909"
"segment:  6, 30 =     20.753099166846 -103.36891085617,    20.753099166846 -103.35930491325,    20.744115695095 -103.35930491325,    20.744115695095 -103.36891085617"
"segment:  6, 30 =     20.753099166846 -103.35930491325,    20.753099166846 -103.34969897032,    20.744115695095 -103.34969897032,    20.744115695095 -103.35930491325"
"segment:  6, 30 =     20.753099166846 -103.34969897032,    20.753099166846 -103.3400930274,    20.744115695095 -103.3400930274,    20.744115695095 -103.34969897032"
"segment:  6, 30 =     20.753099166846 -103.3400930274,    20.753099166846 -103.33048708448,    20.744115695095 -103.33048708448,    20.744115695095 -103.3400930274"
"segment:  6, 30 =     20.753099166846 -103.33048708448,    20.753099166846 -103.32088114156,    20.744115695095 -103.32088114156,    20.744115695095 -103.33048708448"
"segment:  6, 30 =     20.753099166846 -103.32088114156,    20.753099166846 -103.31127519864,    20.744115695095 -103.31127519864,    20.744115695095 -103.32088114156"
"segment:  6, 30 =     20.753099166846 -103.31127519864,    20.753099166846 -103.30166925571,    20.744115695095 -103.30166925571,    20.744115695095 -103.31127519864"
"segment:  6, 30 =     20.753099166846 -103.30166925571,    20.753099166846 -103.29206331279,    20.744115695095 -103.29206331279,    20.744115695095 -103.30166925571"
"segment:  6, 30 =     20.753099166846 -103.29206331279,    20.753099166846 -103.28245736987,    20.744115695095 -103.28245736987,    20.744115695095 -103.29206331279"
"segment:  6, 30 =     20.753099166846 -103.28245736987,    20.753099166846 -103.27285142695,    20.744115695095 -103.27285142695,    20.744115695095 -103.28245736987"
"segment:  6, 30 =     20.753099166846 -103.27285142695,    20.753099166846 -103.26324548403,    20.744115695095 -103.26324548403,    20.744115695095 -103.27285142695"
"segment:  6, 30 =     20.753099166846 -103.26324548403,    20.753099166846 -103.2536395411,    20.744115695095 -103.2536395411,    20.744115695095 -103.26324548403"
"segment:  6, 30 =     20.753099166846 -103.2536395411,    20.753099166846 -103.24403359818,    20.744115695095 -103.24403359818,    20.744115695095 -103.2536395411"
"segment:  6, 30 =     20.753099166846 -103.24403359818,    20.753099166846 -103.23442765526,    20.744115695095 -103.23442765526,    20.744115695095 -103.24403359818"
"segment:  6, 30 =     20.753099166846 -103.23442765526,    20.753099166846 -103.22482171234,    20.744115695095 -103.22482171234,    20.744115695095 -103.23442765526"


"segment:  7, 30 =     20.744115695095 -103.513,    20.744115695095 -103.50339462737,    20.735132223471 -103.50339462737,    20.735132223471 -103.513"
"segment:  7, 30 =     20.744115695095 -103.50339462737,    20.744115695095 -103.49378925474,    20.735132223471 -103.49378925474,    20.735132223471 -103.50339462737"
"segment:  7, 30 =     20.744115695095 -103.49378925474,    20.744115695095 -103.48418388211,    20.735132223471 -103.48418388211,    20.735132223471 -103.49378925474"
"segment:  7, 30 =     20.744115695095 -103.48418388211,    20.744115695095 -103.47457850948,    20.735132223471 -103.47457850948,    20.735132223471 -103.48418388211"
"segment:  7, 30 =     20.744115695095 -103.47457850948,    20.744115695095 -103.46497313685,    20.735132223471 -103.46497313685,    20.735132223471 -103.47457850948"
"segment:  7, 30 =     20.744115695095 -103.46497313685,    20.744115695095 -103.45536776422,    20.735132223471 -103.45536776422,    20.735132223471 -103.46497313685"
"segment:  7, 30 =     20.744115695095 -103.45536776422,    20.744115695095 -103.44576239159,    20.735132223471 -103.44576239159,    20.735132223471 -103.45536776422"
"segment:  7, 30 =     20.744115695095 -103.44576239159,    20.744115695095 -103.43615701896,    20.735132223471 -103.43615701896,    20.735132223471 -103.44576239159"
"segment:  7, 30 =     20.744115695095 -103.43615701896,    20.744115695095 -103.42655164633,    20.735132223471 -103.42655164633,    20.735132223471 -103.43615701896"
"segment:  7, 30 =     20.744115695095 -103.42655164633,    20.744115695095 -103.4169462737,    20.735132223471 -103.4169462737,    20.735132223471 -103.42655164633"
"segment:  7, 30 =     20.744115695095 -103.4169462737,    20.744115695095 -103.40734090107,    20.735132223471 -103.40734090107,    20.735132223471 -103.4169462737"
"segment:  7, 30 =     20.744115695095 -103.40734090107,    20.744115695095 -103.39773552843,    20.735132223471 -103.39773552843,    20.735132223471 -103.40734090107"
"segment:  7, 30 =     20.744115695095 -103.39773552843,    20.744115695095 -103.3881301558,    20.735132223471 -103.3881301558,    20.735132223471 -103.39773552843"
"segment:  7, 30 =     20.744115695095 -103.3881301558,    20.744115695095 -103.37852478317,    20.735132223471 -103.37852478317,    20.735132223471 -103.3881301558"
"segment:  7, 30 =     20.744115695095 -103.37852478317,    20.744115695095 -103.36891941054,    20.735132223471 -103.36891941054,    20.735132223471 -103.37852478317"
"segment:  7, 30 =     20.744115695095 -103.36891941054,    20.744115695095 -103.35931403791,    20.735132223471 -103.35931403791,    20.735132223471 -103.36891941054"
"segment:  7, 30 =     20.744115695095 -103.35931403791,    20.744115695095 -103.34970866528,    20.735132223471 -103.34970866528,    20.735132223471 -103.35931403791"
"segment:  7, 30 =     20.744115695095 -103.34970866528,    20.744115695095 -103.34010329265,    20.735132223471 -103.34010329265,    20.735132223471 -103.34970866528"
"segment:  7, 30 =     20.744115695095 -103.34010329265,    20.744115695095 -103.33049792002,    20.735132223471 -103.33049792002,    20.735132223471 -103.34010329265"
"segment:  7, 30 =     20.744115695095 -103.33049792002,    20.744115695095 -103.32089254739,    20.735132223471 -103.32089254739,    20.735132223471 -103.33049792002"
"segment:  7, 30 =     20.744115695095 -103.32089254739,    20.744115695095 -103.31128717476,    20.735132223471 -103.31128717476,    20.735132223471 -103.32089254739"
"segment:  7, 30 =     20.744115695095 -103.31128717476,    20.744115695095 -103.30168180213,    20.735132223471 -103.30168180213,    20.735132223471 -103.31128717476"
"segment:  7, 30 =     20.744115695095 -103.30168180213,    20.744115695095 -103.2920764295,    20.735132223471 -103.2920764295,    20.735132223471 -103.30168180213"
"segment:  7, 30 =     20.744115695095 -103.2920764295,    20.744115695095 -103.28247105687,    20.735132223471 -103.28247105687,    20.735132223471 -103.2920764295"
"segment:  7, 30 =     20.744115695095 -103.28247105687,    20.744115695095 -103.27286568424,    20.735132223471 -103.27286568424,    20.735132223471 -103.28247105687"
"segment:  7, 30 =     20.744115695095 -103.27286568424,    20.744115695095 -103.26326031161,    20.735132223471 -103.26326031161,    20.735132223471 -103.27286568424"
"segment:  7, 30 =     20.744115695095 -103.26326031161,    20.744115695095 -103.25365493898,    20.735132223471 -103.25365493898,    20.735132223471 -103.26326031161"
"segment:  7, 30 =     20.744115695095 -103.25365493898,    20.744115695095 -103.24404956635,    20.735132223471 -103.24404956635,    20.735132223471 -103.25365493898"
"segment:  7, 30 =     20.744115695095 -103.24404956635,    20.744115695095 -103.23444419372,    20.735132223471 -103.23444419372,    20.735132223471 -103.24404956635"
"segment:  7, 30 =     20.744115695095 -103.23444419372,    20.744115695095 -103.22483882109,    20.735132223471 -103.22483882109,    20.735132223471 -103.23444419372"


"segment:  8, 30 =     20.735132223471 -103.513,    20.735132223471 -103.50339519736,    20.726148751973 -103.50339519736,    20.726148751973 -103.513"
"segment:  8, 30 =     20.735132223471 -103.50339519736,    20.735132223471 -103.49379039471,    20.726148751973 -103.49379039471,    20.726148751973 -103.50339519736"
"segment:  8, 30 =     20.735132223471 -103.49379039471,    20.735132223471 -103.48418559207,    20.726148751973 -103.48418559207,    20.726148751973 -103.49379039471"
"segment:  8, 30 =     20.735132223471 -103.48418559207,    20.735132223471 -103.47458078943,    20.726148751973 -103.47458078943,    20.726148751973 -103.48418559207"
"segment:  8, 30 =     20.735132223471 -103.47458078943,    20.735132223471 -103.46497598679,    20.726148751973 -103.46497598679,    20.726148751973 -103.47458078943"
"segment:  8, 30 =     20.735132223471 -103.46497598679,    20.735132223471 -103.45537118414,    20.726148751973 -103.45537118414,    20.726148751973 -103.46497598679"
"segment:  8, 30 =     20.735132223471 -103.45537118414,    20.735132223471 -103.4457663815,    20.726148751973 -103.4457663815,    20.726148751973 -103.45537118414"
"segment:  8, 30 =     20.735132223471 -103.4457663815,    20.735132223471 -103.43616157886,    20.726148751973 -103.43616157886,    20.726148751973 -103.4457663815"
"segment:  8, 30 =     20.735132223471 -103.43616157886,    20.735132223471 -103.42655677622,    20.726148751973 -103.42655677622,    20.726148751973 -103.43616157886"
"segment:  8, 30 =     20.735132223471 -103.42655677622,    20.735132223471 -103.41695197357,    20.726148751973 -103.41695197357,    20.726148751973 -103.42655677622"
"segment:  8, 30 =     20.735132223471 -103.41695197357,    20.735132223471 -103.40734717093,    20.726148751973 -103.40734717093,    20.726148751973 -103.41695197357"
"segment:  8, 30 =     20.735132223471 -103.40734717093,    20.735132223471 -103.39774236829,    20.726148751973 -103.39774236829,    20.726148751973 -103.40734717093"
"segment:  8, 30 =     20.735132223471 -103.39774236829,    20.735132223471 -103.38813756565,    20.726148751973 -103.38813756565,    20.726148751973 -103.39774236829"
"segment:  8, 30 =     20.735132223471 -103.38813756565,    20.735132223471 -103.378532763,    20.726148751973 -103.378532763,    20.726148751973 -103.38813756565"
"segment:  8, 30 =     20.735132223471 -103.378532763,    20.735132223471 -103.36892796036,    20.726148751973 -103.36892796036,    20.726148751973 -103.378532763"
"segment:  8, 30 =     20.735132223471 -103.36892796036,    20.735132223471 -103.35932315772,    20.726148751973 -103.35932315772,    20.726148751973 -103.36892796036"
"segment:  8, 30 =     20.735132223471 -103.35932315772,    20.735132223471 -103.34971835508,    20.726148751973 -103.34971835508,    20.726148751973 -103.35932315772"
"segment:  8, 30 =     20.735132223471 -103.34971835508,    20.735132223471 -103.34011355243,    20.726148751973 -103.34011355243,    20.726148751973 -103.34971835508"
"segment:  8, 30 =     20.735132223471 -103.34011355243,    20.735132223471 -103.33050874979,    20.726148751973 -103.33050874979,    20.726148751973 -103.34011355243"
"segment:  8, 30 =     20.735132223471 -103.33050874979,    20.735132223471 -103.32090394715,    20.726148751973 -103.32090394715,    20.726148751973 -103.33050874979"
"segment:  8, 30 =     20.735132223471 -103.32090394715,    20.735132223471 -103.3112991445,    20.726148751973 -103.3112991445,    20.726148751973 -103.32090394715"
"segment:  8, 30 =     20.735132223471 -103.3112991445,    20.735132223471 -103.30169434186,    20.726148751973 -103.30169434186,    20.726148751973 -103.3112991445"
"segment:  8, 30 =     20.735132223471 -103.30169434186,    20.735132223471 -103.29208953922,    20.726148751973 -103.29208953922,    20.726148751973 -103.30169434186"
"segment:  8, 30 =     20.735132223471 -103.29208953922,    20.735132223471 -103.28248473658,    20.726148751973 -103.28248473658,    20.726148751973 -103.29208953922"
"segment:  8, 30 =     20.735132223471 -103.28248473658,    20.735132223471 -103.27287993393,    20.726148751973 -103.27287993393,    20.726148751973 -103.28248473658"
"segment:  8, 30 =     20.735132223471 -103.27287993393,    20.735132223471 -103.26327513129,    20.726148751973 -103.26327513129,    20.726148751973 -103.27287993393"
"segment:  8, 30 =     20.735132223471 -103.26327513129,    20.735132223471 -103.25367032865,    20.726148751973 -103.25367032865,    20.726148751973 -103.26327513129"
"segment:  8, 30 =     20.735132223471 -103.25367032865,    20.735132223471 -103.24406552601,    20.726148751973 -103.24406552601,    20.726148751973 -103.25367032865"
"segment:  8, 30 =     20.735132223471 -103.24406552601,    20.735132223471 -103.23446072336,    20.726148751973 -103.23446072336,    20.726148751973 -103.24406552601"
"segment:  8, 30 =     20.735132223471 -103.23446072336,    20.735132223471 -103.22485592072,    20.726148751973 -103.22485592072,    20.726148751973 -103.23446072336"


"segment:  9, 30 =     20.726148751973 -103.513,    20.726148751973 -103.50339576704,    20.717165280602 -103.50339576704,    20.717165280602 -103.513"
"segment:  9, 30 =     20.726148751973 -103.50339576704,    20.726148751973 -103.49379153408,    20.717165280602 -103.49379153408,    20.717165280602 -103.50339576704"
"segment:  9, 30 =     20.726148751973 -103.49379153408,    20.726148751973 -103.48418730112,    20.717165280602 -103.48418730112,    20.717165280602 -103.49379153408"
"segment:  9, 30 =     20.726148751973 -103.48418730112,    20.726148751973 -103.47458306817,    20.717165280602 -103.47458306817,    20.717165280602 -103.48418730112"
"segment:  9, 30 =     20.726148751973 -103.47458306817,    20.726148751973 -103.46497883521,    20.717165280602 -103.46497883521,    20.717165280602 -103.47458306817"
"segment:  9, 30 =     20.726148751973 -103.46497883521,    20.726148751973 -103.45537460225,    20.717165280602 -103.45537460225,    20.717165280602 -103.46497883521"
"segment:  9, 30 =     20.726148751973 -103.45537460225,    20.726148751973 -103.44577036929,    20.717165280602 -103.44577036929,    20.717165280602 -103.45537460225"
"segment:  9, 30 =     20.726148751973 -103.44577036929,    20.726148751973 -103.43616613633,    20.717165280602 -103.43616613633,    20.717165280602 -103.44577036929"
"segment:  9, 30 =     20.726148751973 -103.43616613633,    20.726148751973 -103.42656190337,    20.717165280602 -103.42656190337,    20.717165280602 -103.43616613633"
"segment:  9, 30 =     20.726148751973 -103.42656190337,    20.726148751973 -103.41695767041,    20.717165280602 -103.41695767041,    20.717165280602 -103.42656190337"
"segment:  9, 30 =     20.726148751973 -103.41695767041,    20.726148751973 -103.40735343746,    20.717165280602 -103.40735343746,    20.717165280602 -103.41695767041"
"segment:  9, 30 =     20.726148751973 -103.40735343746,    20.726148751973 -103.3977492045,    20.717165280602 -103.3977492045,    20.717165280602 -103.40735343746"
"segment:  9, 30 =     20.726148751973 -103.3977492045,    20.726148751973 -103.38814497154,    20.717165280602 -103.38814497154,    20.717165280602 -103.3977492045"
"segment:  9, 30 =     20.726148751973 -103.38814497154,    20.726148751973 -103.37854073858,    20.717165280602 -103.37854073858,    20.717165280602 -103.38814497154"
"segment:  9, 30 =     20.726148751973 -103.37854073858,    20.726148751973 -103.36893650562,    20.717165280602 -103.36893650562,    20.717165280602 -103.37854073858"
"segment:  9, 30 =     20.726148751973 -103.36893650562,    20.726148751973 -103.35933227266,    20.717165280602 -103.35933227266,    20.717165280602 -103.36893650562"
"segment:  9, 30 =     20.726148751973 -103.35933227266,    20.726148751973 -103.3497280397,    20.717165280602 -103.3497280397,    20.717165280602 -103.35933227266"
"segment:  9, 30 =     20.726148751973 -103.3497280397,    20.726148751973 -103.34012380675,    20.717165280602 -103.34012380675,    20.717165280602 -103.3497280397"
"segment:  9, 30 =     20.726148751973 -103.34012380675,    20.726148751973 -103.33051957379,    20.717165280602 -103.33051957379,    20.717165280602 -103.34012380675"
"segment:  9, 30 =     20.726148751973 -103.33051957379,    20.726148751973 -103.32091534083,    20.717165280602 -103.32091534083,    20.717165280602 -103.33051957379"
"segment:  9, 30 =     20.726148751973 -103.32091534083,    20.726148751973 -103.31131110787,    20.717165280602 -103.31131110787,    20.717165280602 -103.32091534083"
"segment:  9, 30 =     20.726148751973 -103.31131110787,    20.726148751973 -103.30170687491,    20.717165280602 -103.30170687491,    20.717165280602 -103.31131110787"
"segment:  9, 30 =     20.726148751973 -103.30170687491,    20.726148751973 -103.29210264195,    20.717165280602 -103.29210264195,    20.717165280602 -103.30170687491"
"segment:  9, 30 =     20.726148751973 -103.29210264195,    20.726148751973 -103.28249840899,    20.717165280602 -103.28249840899,    20.717165280602 -103.29210264195"
"segment:  9, 30 =     20.726148751973 -103.28249840899,    20.726148751973 -103.27289417604,    20.717165280602 -103.27289417604,    20.717165280602 -103.28249840899"
"segment:  9, 30 =     20.726148751973 -103.27289417604,    20.726148751973 -103.26328994308,    20.717165280602 -103.26328994308,    20.717165280602 -103.27289417604"
"segment:  9, 30 =     20.726148751973 -103.26328994308,    20.726148751973 -103.25368571012,    20.717165280602 -103.25368571012,    20.717165280602 -103.26328994308"
"segment:  9, 30 =     20.726148751973 -103.25368571012,    20.726148751973 -103.24408147716,    20.717165280602 -103.24408147716,    20.717165280602 -103.25368571012"
"segment:  9, 30 =     20.726148751973 -103.24408147716,    20.726148751973 -103.2344772442,    20.717165280602 -103.2344772442,    20.717165280602 -103.24408147716"
"segment:  9, 30 =     20.726148751973 -103.2344772442,    20.726148751973 -103.22487301124,    20.717165280602 -103.22487301124,    20.717165280602 -103.2344772442"


"segment:  10, 30 =     20.717165280602 -103.513,    20.717165280602 -103.50339633642,    20.708181809356 -103.50339633642,    20.708181809356 -103.513"
"segment:  10, 30 =     20.717165280602 -103.50339633642,    20.717165280602 -103.49379267284,    20.708181809356 -103.49379267284,    20.708181809356 -103.50339633642"
"segment:  10, 30 =     20.717165280602 -103.49379267284,    20.717165280602 -103.48418900927,    20.708181809356 -103.48418900927,    20.708181809356 -103.49379267284"
"segment:  10, 30 =     20.717165280602 -103.48418900927,    20.717165280602 -103.47458534569,    20.708181809356 -103.47458534569,    20.708181809356 -103.48418900927"
"segment:  10, 30 =     20.717165280602 -103.47458534569,    20.717165280602 -103.46498168211,    20.708181809356 -103.46498168211,    20.708181809356 -103.47458534569"
"segment:  10, 30 =     20.717165280602 -103.46498168211,    20.717165280602 -103.45537801853,    20.708181809356 -103.45537801853,    20.708181809356 -103.46498168211"
"segment:  10, 30 =     20.717165280602 -103.45537801853,    20.717165280602 -103.44577435495,    20.708181809356 -103.44577435495,    20.708181809356 -103.45537801853"
"segment:  10, 30 =     20.717165280602 -103.44577435495,    20.717165280602 -103.43617069137,    20.708181809356 -103.43617069137,    20.708181809356 -103.44577435495"
"segment:  10, 30 =     20.717165280602 -103.43617069137,    20.717165280602 -103.4265670278,    20.708181809356 -103.4265670278,    20.708181809356 -103.43617069137"
"segment:  10, 30 =     20.717165280602 -103.4265670278,    20.717165280602 -103.41696336422,    20.708181809356 -103.41696336422,    20.708181809356 -103.4265670278"
"segment:  10, 30 =     20.717165280602 -103.41696336422,    20.717165280602 -103.40735970064,    20.708181809356 -103.40735970064,    20.708181809356 -103.41696336422"
"segment:  10, 30 =     20.717165280602 -103.40735970064,    20.717165280602 -103.39775603706,    20.708181809356 -103.39775603706,    20.708181809356 -103.40735970064"
"segment:  10, 30 =     20.717165280602 -103.39775603706,    20.717165280602 -103.38815237348,    20.708181809356 -103.38815237348,    20.708181809356 -103.39775603706"
"segment:  10, 30 =     20.717165280602 -103.38815237348,    20.717165280602 -103.37854870991,    20.708181809356 -103.37854870991,    20.708181809356 -103.38815237348"
"segment:  10, 30 =     20.717165280602 -103.37854870991,    20.717165280602 -103.36894504633,    20.708181809356 -103.36894504633,    20.708181809356 -103.37854870991"
"segment:  10, 30 =     20.717165280602 -103.36894504633,    20.717165280602 -103.35934138275,    20.708181809356 -103.35934138275,    20.708181809356 -103.36894504633"
"segment:  10, 30 =     20.717165280602 -103.35934138275,    20.717165280602 -103.34973771917,    20.708181809356 -103.34973771917,    20.708181809356 -103.35934138275"
"segment:  10, 30 =     20.717165280602 -103.34973771917,    20.717165280602 -103.34013405559,    20.708181809356 -103.34013405559,    20.708181809356 -103.34973771917"
"segment:  10, 30 =     20.717165280602 -103.34013405559,    20.717165280602 -103.33053039202,    20.708181809356 -103.33053039202,    20.708181809356 -103.34013405559"
"segment:  10, 30 =     20.717165280602 -103.33053039202,    20.717165280602 -103.32092672844,    20.708181809356 -103.32092672844,    20.708181809356 -103.33053039202"
"segment:  10, 30 =     20.717165280602 -103.32092672844,    20.717165280602 -103.31132306486,    20.708181809356 -103.31132306486,    20.708181809356 -103.32092672844"
"segment:  10, 30 =     20.717165280602 -103.31132306486,    20.717165280602 -103.30171940128,    20.708181809356 -103.30171940128,    20.708181809356 -103.31132306486"
"segment:  10, 30 =     20.717165280602 -103.30171940128,    20.717165280602 -103.2921157377,    20.708181809356 -103.2921157377,    20.708181809356 -103.30171940128"
"segment:  10, 30 =     20.717165280602 -103.2921157377,    20.717165280602 -103.28251207412,    20.708181809356 -103.28251207412,    20.708181809356 -103.2921157377"
"segment:  10, 30 =     20.717165280602 -103.28251207412,    20.717165280602 -103.27290841055,    20.708181809356 -103.27290841055,    20.708181809356 -103.28251207412"
"segment:  10, 30 =     20.717165280602 -103.27290841055,    20.717165280602 -103.26330474697,    20.708181809356 -103.26330474697,    20.708181809356 -103.27290841055"
"segment:  10, 30 =     20.717165280602 -103.26330474697,    20.717165280602 -103.25370108339,    20.708181809356 -103.25370108339,    20.708181809356 -103.26330474697"
"segment:  10, 30 =     20.717165280602 -103.25370108339,    20.717165280602 -103.24409741981,    20.708181809356 -103.24409741981,    20.708181809356 -103.25370108339"
"segment:  10, 30 =     20.717165280602 -103.24409741981,    20.717165280602 -103.23449375623,    20.708181809356 -103.23449375623,    20.708181809356 -103.24409741981"
"segment:  10, 30 =     20.717165280602 -103.23449375623,    20.717165280602 -103.22489009266,    20.708181809356 -103.22489009266,    20.708181809356 -103.23449375623"


"segment:  11, 30 =     20.708181809356 -103.513,    20.708181809356 -103.5033969055,    20.699198338237 -103.5033969055,    20.699198338237 -103.513"
"segment:  11, 30 =     20.708181809356 -103.5033969055,    20.708181809356 -103.493793811,    20.699198338237 -103.493793811,    20.699198338237 -103.5033969055"
"segment:  11, 30 =     20.708181809356 -103.493793811,    20.708181809356 -103.4841907165,    20.699198338237 -103.4841907165,    20.699198338237 -103.493793811"
"segment:  11, 30 =     20.708181809356 -103.4841907165,    20.708181809356 -103.47458762199,    20.699198338237 -103.47458762199,    20.699198338237 -103.4841907165"
"segment:  11, 30 =     20.708181809356 -103.47458762199,    20.708181809356 -103.46498452749,    20.699198338237 -103.46498452749,    20.699198338237 -103.47458762199"
"segment:  11, 30 =     20.708181809356 -103.46498452749,    20.708181809356 -103.45538143299,    20.699198338237 -103.45538143299,    20.699198338237 -103.46498452749"
"segment:  11, 30 =     20.708181809356 -103.45538143299,    20.708181809356 -103.44577833849,    20.699198338237 -103.44577833849,    20.699198338237 -103.45538143299"
"segment:  11, 30 =     20.708181809356 -103.44577833849,    20.708181809356 -103.43617524399,    20.699198338237 -103.43617524399,    20.699198338237 -103.44577833849"
"segment:  11, 30 =     20.708181809356 -103.43617524399,    20.708181809356 -103.42657214949,    20.699198338237 -103.42657214949,    20.699198338237 -103.43617524399"
"segment:  11, 30 =     20.708181809356 -103.42657214949,    20.708181809356 -103.41696905499,    20.699198338237 -103.41696905499,    20.699198338237 -103.42657214949"
"segment:  11, 30 =     20.708181809356 -103.41696905499,    20.708181809356 -103.40736596049,    20.699198338237 -103.40736596049,    20.699198338237 -103.41696905499"
"segment:  11, 30 =     20.708181809356 -103.40736596049,    20.708181809356 -103.39776286598,    20.699198338237 -103.39776286598,    20.699198338237 -103.40736596049"
"segment:  11, 30 =     20.708181809356 -103.39776286598,    20.708181809356 -103.38815977148,    20.699198338237 -103.38815977148,    20.699198338237 -103.39776286598"
"segment:  11, 30 =     20.708181809356 -103.38815977148,    20.708181809356 -103.37855667698,    20.699198338237 -103.37855667698,    20.699198338237 -103.38815977148"
"segment:  11, 30 =     20.708181809356 -103.37855667698,    20.708181809356 -103.36895358248,    20.699198338237 -103.36895358248,    20.699198338237 -103.37855667698"
"segment:  11, 30 =     20.708181809356 -103.36895358248,    20.708181809356 -103.35935048798,    20.699198338237 -103.35935048798,    20.699198338237 -103.36895358248"
"segment:  11, 30 =     20.708181809356 -103.35935048798,    20.708181809356 -103.34974739348,    20.699198338237 -103.34974739348,    20.699198338237 -103.35935048798"
"segment:  11, 30 =     20.708181809356 -103.34974739348,    20.708181809356 -103.34014429898,    20.699198338237 -103.34014429898,    20.699198338237 -103.34974739348"
"segment:  11, 30 =     20.708181809356 -103.34014429898,    20.708181809356 -103.33054120447,    20.699198338237 -103.33054120447,    20.699198338237 -103.34014429898"
"segment:  11, 30 =     20.708181809356 -103.33054120447,    20.708181809356 -103.32093810997,    20.699198338237 -103.32093810997,    20.699198338237 -103.33054120447"
"segment:  11, 30 =     20.708181809356 -103.32093810997,    20.708181809356 -103.31133501547,    20.699198338237 -103.31133501547,    20.699198338237 -103.32093810997"
"segment:  11, 30 =     20.708181809356 -103.31133501547,    20.708181809356 -103.30173192097,    20.699198338237 -103.30173192097,    20.699198338237 -103.31133501547"
"segment:  11, 30 =     20.708181809356 -103.30173192097,    20.708181809356 -103.29212882647,    20.699198338237 -103.29212882647,    20.699198338237 -103.30173192097"
"segment:  11, 30 =     20.708181809356 -103.29212882647,    20.708181809356 -103.28252573197,    20.699198338237 -103.28252573197,    20.699198338237 -103.29212882647"
"segment:  11, 30 =     20.708181809356 -103.28252573197,    20.708181809356 -103.27292263747,    20.699198338237 -103.27292263747,    20.699198338237 -103.28252573197"
"segment:  11, 30 =     20.708181809356 -103.27292263747,    20.708181809356 -103.26331954297,    20.699198338237 -103.26331954297,    20.699198338237 -103.27292263747"
"segment:  11, 30 =     20.708181809356 -103.26331954297,    20.708181809356 -103.25371644846,    20.699198338237 -103.25371644846,    20.699198338237 -103.26331954297"
"segment:  11, 30 =     20.708181809356 -103.25371644846,    20.708181809356 -103.24411335396,    20.699198338237 -103.24411335396,    20.699198338237 -103.25371644846"
"segment:  11, 30 =     20.708181809356 -103.24411335396,    20.708181809356 -103.23451025946,    20.699198338237 -103.23451025946,    20.699198338237 -103.24411335396"
"segment:  11, 30 =     20.708181809356 -103.23451025946,    20.708181809356 -103.22490716496,    20.699198338237 -103.22490716496,    20.699198338237 -103.23451025946"


"segment:  12, 30 =     20.699198338237 -103.513,    20.699198338237 -103.50339747427,    20.690214867244 -103.50339747427,    20.690214867244 -103.513"
"segment:  12, 30 =     20.699198338237 -103.50339747427,    20.699198338237 -103.49379494854,    20.690214867244 -103.49379494854,    20.690214867244 -103.50339747427"
"segment:  12, 30 =     20.699198338237 -103.49379494854,    20.699198338237 -103.48419242282,    20.690214867244 -103.48419242282,    20.690214867244 -103.49379494854"
"segment:  12, 30 =     20.699198338237 -103.48419242282,    20.699198338237 -103.47458989709,    20.690214867244 -103.47458989709,    20.690214867244 -103.48419242282"
"segment:  12, 30 =     20.699198338237 -103.47458989709,    20.699198338237 -103.46498737136,    20.690214867244 -103.46498737136,    20.690214867244 -103.47458989709"
"segment:  12, 30 =     20.699198338237 -103.46498737136,    20.699198338237 -103.45538484563,    20.690214867244 -103.45538484563,    20.690214867244 -103.46498737136"
"segment:  12, 30 =     20.699198338237 -103.45538484563,    20.699198338237 -103.4457823199,    20.690214867244 -103.4457823199,    20.690214867244 -103.45538484563"
"segment:  12, 30 =     20.699198338237 -103.4457823199,    20.699198338237 -103.43617979418,    20.690214867244 -103.43617979418,    20.690214867244 -103.4457823199"
"segment:  12, 30 =     20.699198338237 -103.43617979418,    20.699198338237 -103.42657726845,    20.690214867244 -103.42657726845,    20.690214867244 -103.43617979418"
"segment:  12, 30 =     20.699198338237 -103.42657726845,    20.699198338237 -103.41697474272,    20.690214867244 -103.41697474272,    20.690214867244 -103.42657726845"
